doc_id,llm_primary_pb,llm_primary_conf,llm_secondary_pbs,llm_rejected_pbs,llm_reasoning,inference_time_sec
3bbd6f08b6ac,None,N/A,None,"PB1, PB5","The abstract focuses on the management of water resources under changing conditions, particularly emphasizing climate destabilization. It discusses systems approaches and methodologies for sustainable water resource management but does not provide specific biophysical measurements or models related to any Planetary Boundary core definitions beyond mentioning climate change as a contextual driver.",3.6783037185668945
697b132b1c14,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The paper focuses on the recyclability and durability of compressed earth bricks, assessing their mechanical performance and water-related properties. The study does not measure or model any biophysical variables related to Planetary Boundaries directly; it is purely a materials science investigation.",4.471564531326294
bbf5ed8cca66,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract focuses on the evolutionary history and classification of lycophytes, emphasizing their distinct lineage as vascular plants. It does not measure or model any biophysical variable related to Planetary Boundaries but rather provides a historical and taxonomic context for these plants.",4.740136384963989
8e0c39744cf1,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract focuses on the literary and narrative analysis of Cixin Liu’s The Three-Body Problem, specifically examining how virtual reality is used as a storytelling device. There are no biophysical measurements or models presented that align with any Planetary Boundaries framework criteria.",4.446427345275879
362e76793312,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the relevance of under-nutrition and impaired governance to future infectious diseases, but does not quantify or model any biophysical variables related to Planetary Boundaries. The focus is on social and governance factors rather than direct measurement or modeling of environmental limits.",4.560673713684082
888d4516378f,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses commentaries on top-cited Boundary-Layer Meteorology articles, focusing on various aspects of atmospheric and meteorological research without specific biophysical measurements or models. The content is primarily a review and discussion rather than an empirical study of any planetary boundary.",4.487468242645264
bc0e0fcc32f5,,High,"PB1, PB9","PB2, PB3, PB4, PB5, PB6, PB7, PB8","The research measures the seasonal variations of energy balance components over different surfaces using eddy covariance systems and large aperture scintillometers. The focus is on quantifying sensible and latent heat fluxes, which are key aspects of climate dynamics but do not directly measure greenhouse gas emissions or warming impacts that would activate PB1.",6.034695386886597
9e1320ce502d,None,N/A,None,"PB1, PB9","The study focuses on evaluating the performance of mesoscale models for hurricane track and intensity forecasts. The abstract quantifies forecast errors using absolute values, comparing different model suites without addressing climate change or other planetary boundary metrics directly.",3.1817684173583984
9c540c6b7af5,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The research focuses on measuring temperature and thermal diffusivity in planetary regolith analogues using a penetrator equipped with sensors. The study aims to understand the role of convection in heat transfer, which is crucial for interpreting surface energy balance and atmospheric interactions. This analysis does not directly relate to any Planetary Boundaries as defined by the framework.",5.168316125869751
3e5fff353a4c,PB1,High,None,PB7,"The abstract focuses on the climatic conditions influencing the emergence and flight of mountain pine beetle, which directly relates to climate-driven ecological impacts. The study measures how changes in climate affect the beetle's dispersal patterns, aligning with PB1's core definition of human-driven alteration of the climate system through its impact on ecosystems.",4.250563859939575
0f84341d7e44,PB7,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB8, PB9","The abstract discusses the characteristics of protected and conserved areas (PCAs) that contribute to biodiversity conservation, focusing on extensive areas with high ecological integrity. The primary focus is on scaling up initiatives for conserving these 'Nature’s Strongholds' to address global threats to biodiversity. This aligns directly with PB7 as it measures the impact of human pressure on species and habitat integrity.",5.686133861541748
8a3d4a75e493,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the concept of planetary sustainability in the context of space mining and environmental protection, but does not measure or model any specific biophysical variable. The focus is on philosophical and political discussions rather than empirical analysis.",4.286865711212158
691e52606885,None,N/A,None,"PB1, PB4, PB7","The abstract focuses on the coevolutionary dynamics of bacteria–bacteriophage interactions, influenced by resource availability and dispersal. The study measures ecological responses to these factors without directly quantifying biophysical variables tied to any specific Planetary Boundary framework.",3.5311203002929688
915bef103e53,PB1,High,None,"PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The research focuses on predicting ecosystem transformations based on climatic changes using empirical models and global climate models. The primary variable being measured is the impact of expected climatic changes on regional ecosystems, which directly relates to PB1 (Climate Change) due to its explicit focus on evaluating functional states and transformation rates under future warming scenarios.",5.389247894287109
b04f1061de65,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the importance of social and environmental responsibility in business, emphasizing care for employees, local communities, and the environment. However, it does not provide any quantifiable analysis or modeling related to biophysical variables within the Planetary Boundaries framework. The focus is on philosophical and ethical considerations rather than empirical research.",4.951828956604004
1abd6b3d8d8b,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The paper focuses on a transdisciplinary scenario planning workshop aimed at improving stakeholder integration and exploring regional planning scenarios. The primary focus is on the process design, evaluation, and effectiveness of rapid scenario planning for complex systems governance. This abstract does not measure or model any biophysical variables related to Planetary Boundaries.",4.875099182128906
763c5ac1d0cb,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the understanding and components of sustainable development and green economy, focusing on economic, social, and environmental sustainability. However, it does not measure or model any specific biophysical variable related to Planetary Boundaries. The discussion is purely theoretical and contextual without quantification or modeling of a core PB variable.",4.882721424102783
42c958306230,PB5,High,None,"PB4, PB6","The research focuses on developing a model to estimate the water retention capacity of soils using readily available soil data. The primary variable measured is the cumulative coefficient of water retention capacity (CWRC), which directly relates to freshwater use and management, aligning with PB5's core definition.",4.082829236984253
6adf36ff1a69,PB4,High,None,"PB1, PB5, PB6, PB7, PB8, PB9","The research measures the impact of heavy metals (Cu, Pb, Mn) on tomato and kidney bean plants using natural antioxidants. The study quantifies changes in plant growth parameters, heavy metal content in different organs, and fruit quality under soil pollution stress. This biogeochemical focus aligns with PB4's core definition of nutrient and contaminant flows disrupting ecosystems.",5.399240970611572
21ecc353ac74,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract focuses on the legal and institutional aspects of rights-based biodiversity litigation, hypothesizing trends in future cases. It does not measure or model any biophysical variables related to Planetary Boundaries but rather discusses social and legal frameworks for biodiversity protection.",4.399998903274536
cb831c750a69,None,N/A,None,PB7,"The abstract discusses the use of extinct species as conservation flagships to raise awareness for threatened species. While it mentions biodiversity and extinction risks, there is no quantification or modeling of biophysical variables related to any Planetary Boundary. The focus is on communication strategies rather than direct ecological measurements.",3.590317964553833
78dc23f39924,PB7,High,None,"PB1, PB6","The abstract focuses on the relationship between biodiversity and ecosystem functioning across scales, emphasizing how biodiversity supports multifunctionality in complex adaptive systems. The core analysis revolves around ecological processes that connect biodiversity to ecosystem functioning, which directly relates to PB7's focus on biosphere integrity.",3.9442901611328125
5d9cbb3d18a7,PB8,High,None,PB9,"The abstract focuses on the examination of microplastics, their sources, fate, and effects across various environmental reservoirs. The core variable being measured is the presence and impact of synthetic particles in different ecosystems, which aligns with PB8's definition of novel entities released into the environment.",4.007626056671143
fd7c9736c65e,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract focuses on the structural analysis of RNA molecules and their functional roles in viral genomes, specifically for hepatitis C virus (HCV). The primary variable being measured is the folding and structure of RNA domains essential for viral propagation. This does not align with any specific Planetary Boundary as it pertains to molecular biology rather than environmental or ecological systems.",5.138577699661255
bb758b998875,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7","The research focuses on the parameterization of ice crystal formation in meteorological models, specifically addressing heterogeneous nucleation and its interaction with aerosols. The study quantifies improvements in representing ice water content (IWC) under various conditions, directly engaging with atmospheric processes rather than broader climate impacts or biophysical variables.",5.107404470443726
12b645b93197,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The study measures the neuroprotective effects of antioxidant therapy in a rat model of ischemic stroke, focusing on specific chemical entities and their combinations. The research does not quantify or model any biophysical planetary boundary variables directly related to environmental systems.",4.60188102722168
eac718b2695f,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract focuses on the implementation and performance evaluation of data mining algorithms using graphic card processor technology within a business intelligence system. The study does not measure or model any biophysical variables related to Planetary Boundaries, but rather discusses technical improvements in computational efficiency for data processing tasks.",4.643651247024536
aa624c008b5e,PB1,High,None,"PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract focuses on the re-evaluation of aviation NOx emissions' impact on climate using a global model that includes tropospheric and stratospheric chemistry. The study quantifies the efficiency of NOx to produce ozone, which is directly related to greenhouse gas emissions and their climatic effects. This operational object aligns with PB1's core definition of human-driven alteration of the climate system through greenhouse gases.",5.800665378570557
b98dbc59db77,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses organizational change as a continuous process rather than an exceptional event, focusing on the reweaving of actors' beliefs and habits. This is purely theoretical and social in nature without any biophysical measurements or models.",4.35802435874939
86f81d458b73,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract focuses on developing a knowledge graph completion framework called REFORM, which addresses the issue of incomplete KGs and errors in relation extraction. The primary focus is on few-shot learning for KG completion rather than any biophysical or environmental variable.",4.461565256118774
6f01ecadd134,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract describes the construction of a novel bioinformatic workflow using social-aware knowledge graphs, focusing on reusing and repurposing fragments across workflows. This work is purely methodological and does not involve any biophysical measurements or models related to Planetary Boundaries. The terms used are specific to software development and do not align with any PB's core definitions.",5.298707723617554
920f794e4330,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract focuses on the formalization and identification of Conditional Heavy Hitters in data streams, particularly within network monitoring and Markov chain modeling contexts. This work does not measure or model any biophysical variables related to Planetary Boundaries but rather deals with algorithmic efficiency and data analysis techniques.",4.7695698738098145
5aaab1fa33a3,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The research focuses on modeling and comparing the speciation and size distribution of aerosols over a large geographical area, using AOD and PM measurements. The study quantifies model accuracy for particulate matter and inorganic species, directly addressing atmospheric aerosol loading processes.",4.946699380874634
366136a3d081,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract focuses on the development and simulation of a trust model (ACO-BTM) in cloud computing environments, using ant colony optimization algorithms. The primary variable analyzed is behavior trust between entities, which does not align with any biophysical planetary boundary definitions or measurements.",4.565866470336914
8319c3cdd2d2,PB9,High,None,"PB1, PB2, PB4, PB5, PB6, PB7","The research focuses on analyzing Lidar measurements of smoke layers from biomass burning events, computing optical properties and intensive parameters. The study explores the relationship between these aerosol pollution layers and land cover types, specifically agricultural crops. This analysis directly addresses atmospheric aerosols and their transport mechanisms, aligning with PB9's core definition.",4.931384086608887
e727426383d4,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The study focuses on reconstructing atmospheric circulation and pollutant dispersion in mountainous regions using high-resolution meteorological models. The primary variable measured is particulate matter (PM10) and nitrogen dioxide concentrations, which are directly related to aerosol loading and air quality impacts.",4.987735986709595
bb87293d7644,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract focuses on theoretical debates, conceptual innovations, and empirical findings in the field of global climate change governance. It discusses the interactions between public and private sectors but does not quantify or model any specific biophysical variable related to climate change drivers or impacts. The content is primarily social science and governance-focused without direct measurement or modeling of a planetary boundary.",5.178001403808594
3d6573117d0b,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract discusses the need for a rethinking of societal positions to promote planetary health, focusing on philosophical and ethical frameworks rather than direct biophysical measurements or models. The text does not quantify any variables related to Planetary Boundaries but instead provides a conceptual framework based on values and worldviews.",4.712299585342407
788da8b73d1d,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract focuses on the pretreatment and enzymatic hydrolysis of switchgrass using ionic liquids to produce fermentable sugars for renewable fuels. The operational object is the process efficiency and yield of fermentable sugars, which does not directly measure or model any biophysical planetary boundary variables explicitly.",4.707703113555908
73261bea95b6,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The research focuses on identifying genetic variants in the titin gene associated with sudden cardiac death. The study measures rare and novel genetic variants but does not quantify or model any biophysical planetary boundary variables. Therefore, it is purely a biological genetics study without direct relevance to Planetary Boundaries.",4.794044494628906
455162266eca,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract focuses on developing a novel hybrid recommendation strategy to refine Collaborative Filtering (CF) by capturing non-linear user-resource dynamics. The study does not measure or model any biophysical variables related to the Planetary Boundaries framework, as it is purely focused on improving data mining and information retrieval techniques.",4.832705497741699
f13c652030d7,PB9,High,None,"PB1, PB4","The abstract quantifies the formation of black carbon in savanna fires and its correlation with volatilization ratios of C, H, N, and S. The study focuses on atmospheric particulates (black carbon) from combustion processes, which directly relates to PB9's core definition of atmospheric aerosol loading.",4.466681241989136
ec09b2719157,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The abstract focuses on the impact of Asian dust aerosols on cloud radiative forcing, quantifying specific effects in terms of Wm−2. The study measures direct and indirect impacts of aerosol loading on atmospheric processes, clearly aligning with PB9's core definition of human-induced changes to atmospheric aerosol particles.",5.244829893112183
683e518543a2,PB9,High,None,"PB1, PB2, PB4, PB5, PB6, PB7, PB8","The abstract focuses on the measurement and calibration of organic carbon (OC) and elemental carbon (EC) using multi-wavelength reflectance and transmittance techniques. The primary variable being measured is atmospheric aerosol loading, which directly relates to PB9's core definition involving particulate matter in the atmosphere.",5.004216194152832
496666e9b6da,PB9,High,None,"PB1, PB2","The research focuses on the parameterization of aerosol activation schemes in a climate model to understand their impact on cloud droplet number concentration (CDNC). The study quantifies changes in CDNC and shortwave cloud forcing, directly linking aerosols with cloud properties. This analysis falls under PB9 due to its focus on atmospheric aerosol loading and its effects on clouds.",4.8459038734436035
4f22542e7388,None,N/A,None,"PB1, PB9","The abstract focuses on constructing early Eocene climate model boundary conditions, including topography, bathymetry, and aerosol distributions. While the work mentions climate, it is primarily about setting up accurate initial conditions for high-resolution simulations rather than directly measuring or modeling a specific planetary boundary variable.",3.687129497528076
83a1b1987b47,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The abstract focuses on the retrieval and validation of aerosol layer height (ALH) using TROPOMI measurements, which directly relates to atmospheric aerosols. The operational object is ALH over cloud-free scenes containing aerosols above a certain UVAI threshold, clearly aligning with PB9's core definition of atmospheric aerosol loading.",5.339723587036133
89c5bea6f4b6,None,N/A,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8, PB9","The abstract focuses on Knudsen flow experiments to reveal mechanistic details of interfacial reactions at a molecular level. The study quantifies adsorption/desorption kinetics and uptake on substrates, but does not measure or model any variables directly related to the Planetary Boundaries framework's core definitions.",4.848988056182861
ad9445fe976c,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The research measures the hygroscopic growth factors of submicron aerosol particles at various relative humidities, focusing on their physical properties and behavior. This directly aligns with PB9's core definition concerning atmospheric aerosols and particulate matter.",4.927722930908203
83964a920703,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The research focuses on analyzing the mechanisms of aerosol-cloud interactions during volcanic degassing events using satellite retrievals, reanalysis products, and atmospheric modeling. The study quantifies changes in cloud properties such as effective radius and droplet number concentration due to aerosols from volcanic emissions, clearly indicating an analysis of atmospheric aerosol loading.",5.3168275356292725
9164ad05c489,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The research focuses on the microphysical and optical properties of aerosol during a mega-fire event, specifically analyzing AOD data. The study quantifies changes in aerosol loading due to intense biomass burning, directly addressing atmospheric particulate matter. This aligns with PB9's core definition of human-induced atmospheric aerosol loading.",5.199350595474243
260cc6707374,PB4,High,PB1,"PB2, PB5, PB6, PB7, PB8, PB9","The study quantifies atmospheric deposition of dissolved organic matter (DOM) and its components, specifically focusing on the impact of Saharan dust on DOM dynamics in Mediterranean surface waters. The primary variable measured is the flux of DOC from the atmosphere to the sea, which directly relates to biogeochemical nutrient flows and cycles disrupted by natural processes with anthropogenic implications under climate change scenarios.",5.895659923553467
0672168600bf,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The research measures the composition and sources of marine boundary layer cloud condensation nuclei (CCN) in the eastern North Atlantic, focusing on aerosol mass loading, trace gases, and their impact on CCN concentrations. This directly aligns with PB9's focus on atmospheric aerosol loading due to explicit measurement of particulate matter and its effects on regional climate patterns.",5.783918142318726
7e7db277fd49,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The research measures and models SO2 emissions using satellite retrievals, focusing on the consistency of different retrieval products and their implications for emission trends. The study quantifies these emissions in specific regions over time, directly addressing atmospheric aerosol loading rather than being mere background context.",5.936551570892334
edcffe92f4f7,PB9,High,None,"PB1, PB2, PB4, PB5, PB6, PB7, PB8","The research measures the trace metal content of airborne PM10 and PM2.5 particles in six Spanish population centers over a year, focusing on particulate matter composition and its potential health impacts. This directly aligns with PB9's focus on atmospheric aerosol loading and its effects on air quality.",5.035091161727905
b9283c8bb52e,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The study focuses on mapping the spatial distribution of aerosols and particulate matter (PM) concentrations during fog episodes in Pakistan. The research quantifies PM10 mass concentration and identifies major aerosol types contributing to winter fog, directly addressing atmospheric aerosol loading mechanisms.",4.903132915496826
d1fc7e47a220,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The research focuses on the chemical composition of secondary organic aerosol (SOA) particles formed by dark ozonolysis, quantifying particle mass loading and chemical changes. The study measures particulate matter and its chemical properties under varying conditions, directly addressing atmospheric aerosols rather than broader climate or environmental impacts.",5.228300333023071
56c7d6d62d7c,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The research measures the characteristics and radiative impact of dust aerosols on regional climate, including optical features, single scattering albedo, and shortwave direct radiative forcing. The study quantifies these variables using sky radiometer measurements and model simulations, focusing explicitly on particulate matter and its effects on atmospheric radiation.",5.429628133773804
6c517c5bda80,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The abstract focuses on proxies and measurement techniques for mineral dust in Antarctic ice cores, which is a direct biophysical analysis of atmospheric particles. This aligns with PB9's core definition concerning human-induced aerosol loading and its impacts on regional climate patterns.",4.728782653808594
08f457a29ab7,PB9,High,None,"PB1, PB2, PB3, PB4, PB5, PB6, PB7, PB8","The abstract focuses on measurements of reactive halogen species, trace gases, and aerosols in the marine boundary layer over the tropical North Atlantic. The primary variable measured is related to atmospheric composition and its vertical distribution, which aligns with PB9's focus on atmospheric aerosol loading and particulate matter.",5.2259039878845215
